ID,SENSSAvgMom,NotificationNum,NotificationNumQuad,NotificationNumCub
136,NA,3,9,27
136,35.5,4,16,64
136,30,5,25,125
136,NA,6,36,216
136,60,1,1,1
136,67.5,2,4,8
136,38.5,3,9,27
136,NA,4,16,64
136,74.5,5,25,125
136,50,6,36,216
136,73,1,1,1
136,80,2,4,8
136,43.5,3,9,27
136,49,4,16,64
136,35,5,25,125
136,70.5,6,36,216
136,78.5,1,1,1
136,55,2,4,8
136,47,3,9,27
136,85.5,4,16,64
136,80.5,5,25,125
136,71,6,36,216
136,55,1,1,1
136,65,2,4,8
136,65.5,3,9,27
136,40,4,16,64
136,18,5,25,125
136,60.5,6,36,216
136,51.5,1,1,1
136,77.5,2,4,8
136,69.5,3,9,27
136,69,4,16,64
136,49.5,5,25,125
136,38.5,6,36,216
136,77.5,1,1,1
136,72.5,2,4,8
136,61.5,3,9,27
136,58,4,16,64
136,55.5,5,25,125
136,57,6,36,216
136,72.5,1,1,1
136,62,2,4,8
136,73.5,3,9,27
136,56,4,16,64
136,76,5,25,125
136,63.5,6,36,216
136,64,1,1,1
136,57,2,4,8
136,37,3,9,27
136,54.5,4,16,64
136,65,5,25,125
136,82,6,36,216
136,37,1,1,1
136,50.5,2,4,8
136,NA,3,9,27
136,NA,4,16,64
136,72.5,5,25,125
136,76,6,36,216
136,78,1,1,1
136,71.5,2,4,8
136,65.5,3,9,27
136,79.5,4,16,64
136,61,5,25,125
136,85,6,36,216
136,75,1,1,1
136,64,2,4,8
136,46,3,9,27
136,NA,4,16,64
136,48,5,25,125
136,75.5,6,36,216
136,75.5,1,1,1
136,61,2,4,8
136,NA,3,9,27
136,NA,4,16,64
136,37,5,25,125
136,68,6,36,216
136,25.5,1,1,1
136,26,2,4,8
136,44,3,9,27
136,NA,4,16,64
136,16.5,5,25,125
136,18.5,6,36,216
136,70,1,1,1
136,73.5,2,4,8
136,63,3,9,27
136,65.5,4,16,64
136,NA,5,25,125
136,66,6,36,216
136,33.5,1,1,1
136,63.5,2,4,8
136,NA,3,9,27
136,NA,4,16,64
136,51,5,25,125
136,71,6,36,216
136,71.5,1,1,1
136,NA,2,4,8
136,62,3,9,27
136,71,4,16,64
136,60.5,5,25,125
136,49,6,36,216
136,68.5,1,1,1
136,77,2,4,8
136,66.5,3,9,27
136,69,4,16,64
136,73,5,25,125
136,NA,6,36,216
136,42.5,1,1,1
136,51,2,4,8
136,NA,3,9,27
136,58.5,4,16,64
136,67,5,25,125
136,77.5,6,36,216
136,59,1,1,1
136,77,2,4,8
136,73.5,3,9,27
136,NA,4,16,64
136,38.5,5,25,125
136,53,6,36,216
136,71,1,1,1
136,NA,2,4,8
136,76,3,9,27
136,40,4,16,64
136,66,5,25,125
136,57,6,36,216
137,75,1,1,1
137,72.5,2,4,8
137,71.5,3,9,27
137,71,4,16,64
137,76.5,5,25,125
137,81.5,6,36,216
137,72,1,1,1
137,83,2,4,8
137,75,3,9,27
137,32.5,4,16,64
137,79,5,25,125
137,80,6,36,216
137,71,1,1,1
137,80,2,4,8
137,75,3,9,27
137,79,4,16,64
137,73,5,25,125
137,86.5,6,36,216
137,78,1,1,1
137,32.5,2,4,8
137,66.5,3,9,27
137,71,4,16,64
137,19.5,5,25,125
137,30,6,36,216
137,70,1,1,1
137,56.5,2,4,8
137,NA,3,9,27
137,77,4,16,64
137,76.5,5,25,125
137,71,6,36,216
137,45,1,1,1
137,66,2,4,8
137,34,3,9,27
137,37.5,4,16,64
137,74.5,5,25,125
137,33,6,36,216
137,39.5,1,1,1
137,14,2,4,8
137,72,3,9,27
137,24.5,4,16,64
137,55,5,25,125
137,23.5,6,36,216
137,61,1,1,1
137,55.5,2,4,8
137,63,3,9,27
137,29,4,16,64
137,54,5,25,125
137,35.5,6,36,216
137,30,1,1,1
137,36.5,2,4,8
137,36,3,9,27
137,26.5,4,16,64
137,34.5,5,25,125
137,25.5,6,36,216
137,30,1,1,1
137,46.5,2,4,8
137,26,3,9,27
137,80,4,16,64
137,56,5,25,125
137,81,6,36,216
137,NA,1,1,1
137,48.5,2,4,8
137,NA,3,9,27
137,NA,4,16,64
137,NA,5,25,125
137,NA,6,36,216
137,52.5,1,1,1
137,73.5,2,4,8
137,NA,3,9,27
137,85,4,16,64
137,24.5,5,25,125
137,34,6,36,216
137,31,1,1,1
137,26,2,4,8
137,30,3,9,27
137,54,4,16,64
137,29.5,5,25,125
137,51,6,36,216
137,28,1,1,1
137,28.5,2,4,8
137,57,3,9,27
137,51.5,4,16,64
137,30.5,5,25,125
137,75,6,36,216
137,30.5,1,1,1
137,NA,2,4,8
137,53.5,3,9,27
137,54,4,16,64
137,16.5,5,25,125
137,52.5,6,36,216
137,52,1,1,1
137,53,2,4,8
137,80,3,9,27
137,78,4,16,64
137,26.5,5,25,125
137,52.5,6,36,216
137,44.5,1,1,1
137,78.5,2,4,8
137,45.5,3,9,27
137,48,4,16,64
137,29.5,5,25,125
137,53.5,6,36,216
137,75.5,1,1,1
137,78.5,2,4,8
137,77,3,9,27
137,56.5,4,16,64
137,73.5,5,25,125
137,24.5,6,36,216
137,29,1,1,1
137,55.5,2,4,8
137,55,3,9,27
137,73.5,4,16,64
137,83.5,5,25,125
137,52,6,36,216
137,81,1,1,1
137,34,2,4,8
137,NA,3,9,27
137,53.5,4,16,64
137,34,5,25,125
137,74.5,6,36,216
137,50.5,1,1,1
137,54,2,4,8
137,66.5,3,9,27
137,83.5,4,16,64
137,71.5,5,25,125
137,53,6,36,216
138,NA,1,1,1
138,62.5,2,4,8
138,42.5,3,9,27
138,45.5,4,16,64
138,71.5,5,25,125
138,67,6,36,216
138,61.5,1,1,1
138,35.5,2,4,8
138,77,3,9,27
138,64,4,16,64
138,66,5,25,125
138,63.5,6,36,216
138,63.5,1,1,1
138,58.5,2,4,8
138,63.5,3,9,27
138,68,4,16,64
138,66.5,5,25,125
138,72,6,36,216
138,71.5,1,1,1
138,68,2,4,8
138,66,3,9,27
138,66,4,16,64
138,80.5,5,25,125
138,74.5,6,36,216
138,74.5,1,1,1
138,70.5,2,4,8
138,49.5,3,9,27
138,64.5,4,16,64
138,60.5,5,25,125
138,70.5,6,36,216
138,60.5,1,1,1
138,NA,2,4,8
138,57.5,3,9,27
138,43,4,16,64
138,62,5,25,125
138,50,6,36,216
138,57,1,1,1
138,59.5,2,4,8
138,70,3,9,27
138,60,4,16,64
138,NA,5,25,125
138,61.5,6,36,216
138,39,1,1,1
138,49.5,2,4,8
138,64.5,3,9,27
138,41.5,4,16,64
138,76,5,25,125
138,77,6,36,216
138,64.5,1,1,1
138,50,2,4,8
138,83,3,9,27
138,72,4,16,64
138,73,5,25,125
138,71.5,6,36,216
138,37,1,1,1
138,23.5,2,4,8
138,58,3,9,27
138,59,4,16,64
138,62,5,25,125
138,42,6,36,216
138,47,1,1,1
138,64,2,4,8
138,47,3,9,27
138,51.5,4,16,64
138,59.5,5,25,125
138,43.5,6,36,216
138,65,1,1,1
138,NA,2,4,8
138,56,3,9,27
138,56.5,4,16,64
138,58.5,5,25,125
138,56,6,36,216
138,36.5,1,1,1
138,58.5,2,4,8
138,57.5,3,9,27
138,48.5,4,16,64
138,55,5,25,125
138,64.5,6,36,216
138,56.5,1,1,1
138,52.5,2,4,8
138,65,3,9,27
138,58.5,4,16,64
138,57.5,5,25,125
138,35,6,36,216
138,57,1,1,1
138,NA,2,4,8
138,54,3,9,27
138,59.5,4,16,64
138,58.5,5,25,125
138,58.5,6,36,216
138,51.5,1,1,1
138,47.5,2,4,8
138,62,3,9,27
138,54.5,4,16,64
138,34.5,5,25,125
138,63.5,6,36,216
138,63.5,1,1,1
138,NA,2,4,8
138,44.5,3,9,27
138,58.5,4,16,64
138,58,5,25,125
138,82.5,6,36,216
138,60.5,1,1,1
138,68,2,4,8
138,34,3,9,27
138,12,4,16,64
138,31,5,25,125
138,60.5,6,36,216
138,59,1,1,1
138,53.5,2,4,8
138,NA,3,9,27
138,47.5,4,16,64
138,61.5,5,25,125
138,53,6,36,216
138,35.5,1,1,1
138,58,2,4,8
138,NA,3,9,27
138,65,4,16,64
138,67.5,5,25,125
138,70.5,6,36,216
138,71.5,1,1,1
138,35.5,2,4,8
138,65,3,9,27
138,51,4,16,64
138,65.5,5,25,125
138,64,6,36,216
139,40.5,1,1,1
139,39.5,2,4,8
139,47,3,9,27
139,1.5,4,16,64
139,1,5,25,125
139,1,6,36,216
139,49.5,1,1,1
139,44,2,4,8
139,1,3,9,27
139,NA,4,16,64
139,34.5,5,25,125
139,36.5,6,36,216
139,35.5,1,1,1
139,43.5,2,4,8
139,6,3,9,27
139,NA,4,16,64
139,NA,5,25,125
139,45.5,6,36,216
139,1.5,1,1,1
139,1,2,4,8
139,2,3,9,27
139,NA,4,16,64
139,1.5,5,25,125
139,NA,6,36,216
139,4.5,1,1,1
139,NA,2,4,8
139,2.5,3,9,27
139,1,4,16,64
139,1,5,25,125
139,1,6,36,216
139,1.5,1,1,1
139,NA,2,4,8
139,1,3,9,27
139,NA,4,16,64
139,4,5,25,125
139,3,6,36,216
139,1,1,1,1
139,1,2,4,8
139,5,3,9,27
139,1,4,16,64
139,NA,5,25,125
139,91.5,6,36,216
139,93.5,1,1,1
139,44,2,4,8
139,NA,3,9,27
139,50,4,16,64
139,51.5,5,25,125
139,44.5,6,36,216
139,46.5,1,1,1
139,NA,2,4,8
139,NA,3,9,27
139,7.5,4,16,64
139,51,5,25,125
139,1,6,36,216
139,5,1,1,1
139,48.5,2,4,8
139,7,3,9,27
139,48.5,4,16,64
139,49.5,5,25,125
139,54,6,36,216
139,1.5,1,1,1
139,4.5,2,4,8
139,2.5,3,9,27
139,11.5,4,16,64
139,8.5,5,25,125
139,1,6,36,216
139,2.5,1,1,1
139,NA,2,4,8
139,11,3,9,27
139,3.5,4,16,64
139,2,5,25,125
139,1,6,36,216
139,3,1,1,1
139,NA,2,4,8
139,3.5,3,9,27
139,7.5,4,16,64
139,9.5,5,25,125
139,8.5,6,36,216
139,5.5,1,1,1
139,2.5,2,4,8
139,NA,3,9,27
139,4,4,16,64
139,7,5,25,125
139,5.5,6,36,216
139,48,1,1,1
139,50.5,2,4,8
139,NA,3,9,27
139,48.5,4,16,64
139,50.5,5,25,125
139,1,6,36,216
139,56,1,1,1
139,49.5,2,4,8
139,52,3,9,27
139,NA,4,16,64
139,NA,5,25,125
139,49,6,36,216
139,47.5,1,1,1
139,49,2,4,8
139,50.5,3,9,27
139,51.5,4,16,64
139,50.5,5,25,125
139,5,6,36,216
139,4,1,1,1
139,2,2,4,8
139,NA,3,9,27
139,6.5,4,16,64
139,2,5,25,125
139,1,6,36,216
139,1,1,1,1
139,1,2,4,8
139,1,3,9,27
139,1.5,4,16,64
139,4.5,5,25,125
139,2.5,6,36,216
139,4,1,1,1
139,2,2,4,8
139,2,3,9,27
139,4,4,16,64
139,1,5,25,125
139,2,6,36,216
139,2.5,1,1,1
139,3,2,4,8
139,1,3,9,27
139,1,4,16,64
139,2.5,5,25,125
139,12,6,36,216
140,84.5,1,1,1
140,72,2,4,8
140,77,3,9,27
140,79.5,4,16,64
140,68,5,25,125
140,70,6,36,216
140,68,1,1,1
140,70,2,4,8
140,57,3,9,27
140,68,4,16,64
140,68.5,5,25,125
140,51.5,6,36,216
140,67,1,1,1
140,53.5,2,4,8
140,82.5,3,9,27
140,73,4,16,64
140,83.5,5,25,125
140,82.5,6,36,216
140,15.5,1,1,1
140,42,2,4,8
140,25.5,3,9,27
140,49,4,16,64
140,50,5,25,125
140,34.5,6,36,216
140,49.5,1,1,1
140,50,2,4,8
140,49.5,3,9,27
140,49.5,4,16,64
140,33.5,5,25,125
140,69.5,6,36,216
140,50,1,1,1
140,25,2,4,8
140,50,3,9,27
140,12.5,4,16,64
140,10.5,5,25,125
140,49.5,6,36,216
140,71,1,1,1
140,NA,2,4,8
140,70.5,3,9,27
140,48,4,16,64
140,69.5,5,25,125
140,58,6,36,216
140,27,1,1,1
140,50,2,4,8
140,49.5,3,9,27
140,NA,4,16,64
140,68,5,25,125
140,68,6,36,216
140,55.5,1,1,1
140,66,2,4,8
140,NA,3,9,27
140,24,4,16,64
140,59.5,5,25,125
140,78,6,36,216
140,62,1,1,1
140,29,2,4,8
140,63,3,9,27
140,NA,4,16,64
140,55.5,5,25,125
140,67.5,6,36,216
140,70.5,1,1,1
140,50,2,4,8
140,71.5,3,9,27
140,61,4,16,64
140,NA,5,25,125
140,68,6,36,216
140,65.5,1,1,1
140,59,2,4,8
140,60.5,3,9,27
140,68,4,16,64
140,64.5,5,25,125
140,66,6,36,216
140,62,1,1,1
140,58.5,2,4,8
140,50,3,9,27
140,49.5,4,16,64
140,54,5,25,125
140,32,6,36,216
140,33,1,1,1
140,NA,2,4,8
140,50,3,9,27
140,59.5,4,16,64
140,57,5,25,125
140,34,6,36,216
140,50,1,1,1
140,NA,2,4,8
140,NA,3,9,27
140,70.5,4,16,64
140,NA,5,25,125
140,65,6,36,216
140,32.5,1,1,1
140,35.5,2,4,8
140,67,3,9,27
140,NA,4,16,64
140,NA,5,25,125
140,70,6,36,216
140,57.5,1,1,1
140,67.5,2,4,8
140,92.5,3,9,27
140,64.5,4,16,64
140,71.5,5,25,125
140,69,6,36,216
140,78,1,1,1
140,NA,2,4,8
140,61,3,9,27
140,48.5,4,16,64
140,NA,5,25,125
140,83.5,6,36,216
140,73.5,1,1,1
140,62.5,2,4,8
140,NA,3,9,27
140,NA,4,16,64
140,25,5,25,125
140,37.5,6,36,216
140,56,1,1,1
140,NA,2,4,8
140,NA,3,9,27
140,NA,4,16,64
140,46.5,5,25,125
140,58,6,36,216
140,27,1,1,1
140,NA,2,4,8
140,50,3,9,27
140,66,4,16,64
140,50,5,25,125
140,59.5,6,36,216
141,61.5,1,1,1
141,84.5,2,4,8
141,88.5,3,9,27
141,85.5,4,16,64
141,78,5,25,125
141,71,6,36,216
141,48,1,1,1
141,77,2,4,8
141,80.5,3,9,27
141,84,4,16,64
141,73.5,5,25,125
141,84.5,6,36,216
141,84,1,1,1
141,80,2,4,8
141,56,3,9,27
141,44.5,4,16,64
141,81.5,5,25,125
141,77,6,36,216
141,54,1,1,1
141,81,2,4,8
141,NA,3,9,27
141,58.5,4,16,64
141,78.5,5,25,125
141,74,6,36,216
141,76,1,1,1
141,86,2,4,8
141,77,3,9,27
141,53.5,4,16,64
141,51.5,5,25,125
141,49.5,6,36,216
141,69.5,1,1,1
141,79.5,2,4,8
141,81,3,9,27
141,81,4,16,64
141,37,5,25,125
141,50.5,6,36,216
141,51,1,1,1
141,45.5,2,4,8
141,68,3,9,27
141,53,4,16,64
141,68,5,25,125
141,70.5,6,36,216
141,28,1,1,1
141,31,2,4,8
141,36,3,9,27
141,47.5,4,16,64
141,48.5,5,25,125
141,49.5,6,36,216
141,78.5,1,1,1
141,36,2,4,8
141,67,3,9,27
141,51.5,4,16,64
141,69,5,25,125
141,28.5,6,36,216
141,27,1,1,1
141,25,2,4,8
141,NA,3,9,27
141,NA,4,16,64
141,65,5,25,125
141,33,6,36,216
141,62.5,1,1,1
141,25,2,4,8
141,60.5,3,9,27
141,25.5,4,16,64
141,67,5,25,125
141,34.5,6,36,216
141,41,1,1,1
141,52,2,4,8
141,59.5,3,9,27
141,30,4,16,64
141,67,5,25,125
141,73,6,36,216
141,47.5,1,1,1
141,44,2,4,8
141,63,3,9,27
141,72,4,16,64
141,32.5,5,25,125
141,51.5,6,36,216
141,48,1,1,1
141,52,2,4,8
141,59,3,9,27
141,NA,4,16,64
141,63.5,5,25,125
141,41.5,6,36,216
141,56.5,1,1,1
141,49,2,4,8
141,58,3,9,27
141,74.5,4,16,64
141,73.5,5,25,125
141,69.5,6,36,216
141,73.5,1,1,1
141,80.5,2,4,8
141,44,3,9,27
141,49.5,4,16,64
141,20,5,25,125
141,18,6,36,216
141,33,1,1,1
141,29.5,2,4,8
141,53.5,3,9,27
141,77,4,16,64
141,15.5,5,25,125
141,59.5,6,36,216
141,14.5,1,1,1
141,31,2,4,8
141,19.5,3,9,27
141,20,4,16,64
141,63.5,5,25,125
141,78,6,36,216
141,20,1,1,1
141,46.5,2,4,8
141,16.5,3,9,27
141,16,4,16,64
141,18.5,5,25,125
141,15.5,6,36,216
141,33.5,1,1,1
141,77.5,2,4,8
141,NA,3,9,27
141,22,4,16,64
141,49.5,5,25,125
141,55,6,36,216
141,12.5,1,1,1
141,23.5,2,4,8
141,54.5,3,9,27
141,30.5,4,16,64
141,26.5,5,25,125
141,30.5,6,36,216
142,75.5,1,1,1
142,89.5,2,4,8
142,86.5,3,9,27
142,71,4,16,64
142,83.5,5,25,125
142,75,6,36,216
142,30,1,1,1
142,72.5,2,4,8
142,20,3,9,27
142,73.5,4,16,64
142,81.5,5,25,125
142,18.5,6,36,216
142,43.5,1,1,1
142,73,2,4,8
142,83,3,9,27
142,68.5,4,16,64
142,20.5,5,25,125
142,21.5,6,36,216
142,56,1,1,1
142,6,2,4,8
142,23.5,3,9,27
142,78.5,4,16,64
142,46,5,25,125
142,76.5,6,36,216
142,86,1,1,1
142,71.5,2,4,8
142,NA,3,9,27
142,NA,4,16,64
142,50.5,5,25,125
142,74,6,36,216
142,78,1,1,1
142,71.5,2,4,8
142,5.5,3,9,27
142,88.5,4,16,64
142,75.5,5,25,125
142,39,6,36,216
142,84.5,1,1,1
142,72,2,4,8
142,88,3,9,27
142,78,4,16,64
142,8,5,25,125
142,76,6,36,216
142,86.5,1,1,1
142,37.5,2,4,8
142,87.5,3,9,27
142,76.5,4,16,64
142,NA,5,25,125
142,80.5,6,36,216
142,82.5,1,1,1
142,82,2,4,8
142,89.5,3,9,27
142,86,4,16,64
142,91,5,25,125
142,86.5,6,36,216
142,99.5,1,1,1
142,90,2,4,8
142,98,3,9,27
142,89.5,4,16,64
142,96,5,25,125
142,92,6,36,216
142,99.5,1,1,1
142,NA,2,4,8
142,NA,3,9,27
142,93.5,4,16,64
142,99.5,5,25,125
142,95.5,6,36,216
142,100,1,1,1
142,96.5,2,4,8
142,95.5,3,9,27
142,100,4,16,64
142,99.5,5,25,125
142,100,6,36,216
142,85.5,1,1,1
142,100,2,4,8
142,100,3,9,27
142,96.5,4,16,64
142,NA,5,25,125
142,95,6,36,216
142,90.5,1,1,1
142,100,2,4,8
142,97.5,3,9,27
142,NA,4,16,64
142,97,5,25,125
142,97,6,36,216
142,94,1,1,1
142,93.5,2,4,8
142,NA,3,9,27
142,NA,4,16,64
142,NA,5,25,125
142,NA,6,36,216
142,96,1,1,1
142,93.5,2,4,8
142,98,3,9,27
142,NA,4,16,64
142,NA,5,25,125
142,NA,6,36,216
142,100,1,1,1
142,88.5,2,4,8
142,91.5,3,9,27
142,94.5,4,16,64
142,NA,5,25,125
142,96.5,6,36,216
142,2.5,1,1,1
142,NA,2,4,8
142,NA,3,9,27
142,95,4,16,64
142,91.5,5,25,125
142,NA,6,36,216
142,NA,1,1,1
142,85,2,4,8
142,NA,3,9,27
142,83,4,16,64
142,NA,5,25,125
142,NA,6,36,216
142,98.5,1,1,1
142,100,2,4,8
142,NA,3,9,27
142,NA,4,16,64
142,NA,5,25,125
142,95.5,6,36,216
142,NA,1,1,1
142,NA,2,4,8
142,NA,3,9,27
142,NA,4,16,64
142,100,5,25,125
142,99.5,6,36,216
143,25,1,1,1
143,40,2,4,8
143,40,3,9,27
143,34,4,16,64
143,32,5,25,125
143,39.5,6,36,216
143,37,1,1,1
143,61.5,2,4,8
143,57,3,9,27
143,38,4,16,64
143,39,5,25,125
143,50,6,36,216
143,37,1,1,1
143,37.5,2,4,8
143,65,3,9,27
143,29.5,4,16,64
143,45.5,5,25,125
143,23,6,36,216
143,40,1,1,1
143,49,2,4,8
143,49,3,9,27
143,NA,4,16,64
143,NA,5,25,125
143,24.5,6,36,216
143,57.5,1,1,1
143,29,2,4,8
143,23,3,9,27
143,31.5,4,16,64
143,33.5,5,25,125
143,33.5,6,36,216
143,31.5,1,1,1
143,30,2,4,8
143,27,3,9,27
143,25,4,16,64
143,45,5,25,125
143,NA,6,36,216
143,37,1,1,1
143,26,2,4,8
143,NA,3,9,27
143,32,4,16,64
143,28.5,5,25,125
143,30.5,6,36,216
143,3.5,1,1,1
143,32.5,2,4,8
143,29.5,3,9,27
143,31,4,16,64
143,29.5,5,25,125
143,30.5,6,36,216
143,29,1,1,1
143,27.5,2,4,8
143,28,3,9,27
143,36,4,16,64
143,50,5,25,125
143,33.5,6,36,216
143,27,1,1,1
143,40.5,2,4,8
143,38,3,9,27
143,36,4,16,64
143,14,5,25,125
143,31,6,36,216
143,38.5,1,1,1
143,54,2,4,8
143,50,3,9,27
143,49.5,4,16,64
143,34,5,25,125
143,34,6,36,216
143,32.5,1,1,1
143,NA,2,4,8
143,NA,3,9,27
143,36.5,4,16,64
143,48,5,25,125
143,69,6,36,216
143,51.5,1,1,1
143,NA,2,4,8
143,42.5,3,9,27
143,53.5,4,16,64
143,52.5,5,25,125
143,47,6,36,216
143,59.5,1,1,1
143,39.5,2,4,8
143,33.5,3,9,27
143,59.5,4,16,64
143,69.5,5,25,125
143,55.5,6,36,216
143,79,1,1,1
143,NA,2,4,8
143,63.5,3,9,27
143,67,4,16,64
143,49.5,5,25,125
143,NA,6,36,216
143,53,1,1,1
143,65.5,2,4,8
143,34.5,3,9,27
143,59.5,4,16,64
143,NA,5,25,125
143,42,6,36,216
143,36.5,1,1,1
143,66.5,2,4,8
143,65.5,3,9,27
143,36,4,16,64
143,54,5,25,125
143,61,6,36,216
143,36,1,1,1
143,40,2,4,8
143,42.5,3,9,27
143,39,4,16,64
143,NA,5,25,125
143,35,6,36,216
143,NA,1,1,1
143,16.5,2,4,8
143,37.5,3,9,27
143,62.5,4,16,64
143,1,5,25,125
143,38.5,6,36,216
143,34.5,1,1,1
143,36,2,4,8
143,NA,3,9,27
143,38.5,4,16,64
143,61,5,25,125
143,40.5,6,36,216
143,19.5,1,1,1
143,NA,2,4,8
143,1.5,3,9,27
143,32,4,16,64
143,37.5,5,25,125
143,36.5,6,36,216
144,44.5,1,1,1
144,74.5,2,4,8
144,71,3,9,27
144,62.5,4,16,64
144,75,5,25,125
144,66,6,36,216
144,75,1,1,1
144,76,2,4,8
144,86.5,3,9,27
144,79,4,16,64
144,73.5,5,25,125
144,75.5,6,36,216
144,82,1,1,1
144,79,2,4,8
144,NA,3,9,27
144,86,4,16,64
144,84.5,5,25,125
144,88.5,6,36,216
144,86.5,1,1,1
144,85.5,2,4,8
144,84.5,3,9,27
144,87.5,4,16,64
144,82,5,25,125
144,86,6,36,216
144,86,1,1,1
144,91,2,4,8
144,88.5,3,9,27
144,89,4,16,64
144,92,5,25,125
144,89,6,36,216
144,95.5,1,1,1
144,87,2,4,8
144,90.5,3,9,27
144,NA,4,16,64
144,92,5,25,125
144,92,6,36,216
144,85.5,1,1,1
144,88.5,2,4,8
144,90,3,9,27
144,88.5,4,16,64
144,90.5,5,25,125
144,89,6,36,216
144,88,1,1,1
144,93.5,2,4,8
144,95,3,9,27
144,92,4,16,64
144,87.5,5,25,125
144,90,6,36,216
144,91.5,1,1,1
144,90,2,4,8
144,88.5,3,9,27
144,93.5,4,16,64
144,88,5,25,125
144,90,6,36,216
144,97.5,1,1,1
144,97.5,2,4,8
144,92.5,3,9,27
144,91,4,16,64
144,90.5,5,25,125
144,90,6,36,216
144,90.5,1,1,1
144,92,2,4,8
144,88.5,3,9,27
144,96.5,4,16,64
144,92.5,5,25,125
144,92.5,6,36,216
144,96.5,1,1,1
144,92,2,4,8
144,96,3,9,27
144,94.5,4,16,64
144,95.5,5,25,125
144,87.5,6,36,216
144,92.5,1,1,1
144,93.5,2,4,8
144,87.5,3,9,27
144,97.5,4,16,64
144,88.5,5,25,125
144,97,6,36,216
144,92.5,1,1,1
144,93,2,4,8
144,91,3,9,27
144,98.5,4,16,64
144,91,5,25,125
144,93.5,6,36,216
144,94,1,1,1
144,90.5,2,4,8
144,93.5,3,9,27
144,93,4,16,64
144,92,5,25,125
144,96,6,36,216
144,95.5,1,1,1
144,93,2,4,8
144,94.5,3,9,27
144,97,4,16,64
144,94,5,25,125
144,94,6,36,216
144,96,1,1,1
144,93,2,4,8
144,93.5,3,9,27
144,90.5,4,16,64
144,90.5,5,25,125
144,95,6,36,216
144,94.5,1,1,1
144,93.5,2,4,8
144,97.5,3,9,27
144,94,4,16,64
144,96,5,25,125
144,90,6,36,216
144,95,1,1,1
144,94.5,2,4,8
144,93,3,9,27
144,96,4,16,64
144,NA,5,25,125
144,91,6,36,216
144,93.5,1,1,1
144,NA,2,4,8
144,92,3,9,27
144,91,4,16,64
144,88,5,25,125
144,91,6,36,216
144,97,1,1,1
144,92,2,4,8
144,94,3,9,27
144,92,4,16,64
144,NA,5,25,125
144,88,6,36,216
145,32,1,1,1
145,61.5,2,4,8
145,61.5,3,9,27
145,44,4,16,64
145,62.5,5,25,125
145,47.5,6,36,216
145,31,1,1,1
145,19.5,2,4,8
145,20,3,9,27
145,23.5,4,16,64
145,NA,5,25,125
145,70.5,6,36,216
145,19.5,1,1,1
145,28.5,2,4,8
145,29.5,3,9,27
145,25.5,4,16,64
145,NA,5,25,125
145,38,6,36,216
145,32,1,1,1
145,42.5,2,4,8
145,27,3,9,27
145,31,4,16,64
145,28.5,5,25,125
145,25,6,36,216
145,73,1,1,1
145,69.5,2,4,8
145,58.5,3,9,27
145,61,4,16,64
145,62,5,25,125
145,58.5,6,36,216
145,37.5,1,1,1
145,59,2,4,8
145,47,3,9,27
145,32,4,16,64
145,34.5,5,25,125
145,40.5,6,36,216
145,59,1,1,1
145,48,2,4,8
145,57,3,9,27
145,39.5,4,16,64
145,55,5,25,125
145,65.5,6,36,216
145,50.5,1,1,1
145,62,2,4,8
145,60,3,9,27
145,48,4,16,64
145,56,5,25,125
145,30,6,36,216
145,62,1,1,1
145,55,2,4,8
145,68.5,3,9,27
145,67,4,16,64
145,40.5,5,25,125
145,25.5,6,36,216
145,65.5,1,1,1
145,38.5,2,4,8
145,37,3,9,27
145,36.5,4,16,64
145,45,5,25,125
145,NA,6,36,216
145,58,1,1,1
145,38.5,2,4,8
145,50,3,9,27
145,50,4,16,64
145,45.5,5,25,125
145,41.5,6,36,216
145,45,1,1,1
145,53,2,4,8
145,51,3,9,27
145,NA,4,16,64
145,70,5,25,125
145,62.5,6,36,216
145,NA,1,1,1
145,33,2,4,8
145,43,3,9,27
145,54.5,4,16,64
145,NA,5,25,125
145,60,6,36,216
145,67.5,1,1,1
145,46,2,4,8
145,57.5,3,9,27
145,40.5,4,16,64
145,49,5,25,125
145,34,6,36,216
145,57,1,1,1
145,48.5,2,4,8
145,56,3,9,27
145,46.5,4,16,64
145,59,5,25,125
145,45.5,6,36,216
145,53.5,1,1,1
145,44,2,4,8
145,NA,3,9,27
145,55.5,4,16,64
145,52.5,5,25,125
145,47,6,36,216
145,52,1,1,1
145,40,2,4,8
145,NA,3,9,27
145,NA,4,16,64
145,50.5,5,25,125
145,51,6,36,216
145,NA,1,1,1
145,42,2,4,8
145,39,3,9,27
145,44.5,4,16,64
145,61.5,5,25,125
145,58.5,6,36,216
145,61,1,1,1
145,45,2,4,8
145,51,3,9,27
145,61,4,16,64
145,54.5,5,25,125
145,43.5,6,36,216
145,47.5,1,1,1
145,37,2,4,8
145,56.5,3,9,27
145,52,4,16,64
145,51.5,5,25,125
145,55.5,6,36,216
145,63.5,1,1,1
145,56,2,4,8
145,61,3,9,27
145,59.5,4,16,64
145,NA,5,25,125
145,51.5,6,36,216
146,50,1,1,1
146,55,2,4,8
146,65,3,9,27
146,49,4,16,64
146,40.5,5,25,125
146,32.5,6,36,216
146,50.5,1,1,1
146,38.5,2,4,8
146,49,3,9,27
146,42,4,16,64
146,54,5,25,125
146,54.5,6,36,216
