ID,MinutesElapsed,SENSSAvgMom
152,477,
152,523,14.5
152,,
152,60,28
152,222,16
152,278,23.5
152,401,
152,503,18.5
152,549,16
152,,
152,60,11
152,218,27.5
152,270,28
152,397,31
152,440,1
152,663,30.5
152,,
152,60,13.5
152,229,12
152,337,10
152,448,
152,565,8
152,665,7
152,,
153,180,23
153,331,30.5
153,420,36.5
153,471,38
153,530,39
153,641,34.5
153,,
153,180,36
153,339,
153,384,37
153,437,22.5
153,500,33.5
153,536,38
153,,
153,180,38
153,332,34.5
153,396,30
153,461,30.5
153,573,23
153,658,28.5
153,,
153,180,26.5
153,349,29
153,417,26
153,458,29.5
153,532,40.5
153,614,25.5
153,,
153,180,22.5
153,341,27.5
153,416,35.5
153,502,
153,570,24
153,621,33
153,,
153,180,27.5
153,345,36.5
153,398,30
153,432,29.5
153,532,30.5
153,630,31
153,,
153,180,25.5
153,308,
153,369,27
153,471,
153,522,26.5
153,599,33.5
153,,
153,180,25
153,304,25
153,342,28
153,455,25
153,554,25.5
153,620,27.5
153,,
153,180,25
153,314,27
153,396,28.5
153,427,32
153,532,15.5
153,685,25.5
153,,
153,180,20
153,311,10.5
153,386,25.5
153,439,20.5
153,534,28.5
153,584,23
153,,
153,180,19
153,321,23
153,406,29
153,469,28.5
153,532,25
153,683,27
153,,
153,180,14.5
153,323,15
153,368,15.5
153,435,16
153,528,
153,602,16.5
153,,
153,180,14.5
153,308,25
153,365,16
153,450,
153,536,23
153,644,11
153,,
153,180,17.5
153,341,15.5
153,428,10
153,509,16.5
153,543,12.5
153,681,18.5
153,,
153,180,20.5
153,339,
153,393,23.5
153,427,21.5
153,493,14.5
153,628,20
153,,
153,180,15
153,328,
153,370,18
153,409,23.5
153,472,26
153,671,12.5
153,,
153,180,17
153,323,14
153,414,15.5
153,465,12
153,538,16.5
153,584,11
153,,
153,180,13
153,300,14
153,363,
153,399,6
153,471,15
153,623,15.5
153,,
153,180,13.5
153,310,13
153,400,13.5
153,439,10
153,506,15
153,610,17
153,,
153,180,13
153,342,13.5
153,422,14.5
153,475,
153,513,5.5
153,656,8
153,,
153,180,11
153,332,
153,369,22
153,418,12
153,532,12.5
153,672,
153,,
156,60,4.5
156,257,79.5
156,316,94
156,402,87
156,498,87.5
156,589,77
156,,
156,60,74.5
156,242,29
156,353,20
156,431,23.5
156,501,90.5
156,660,22.5
156,,
156,60,82.5
156,264,29
156,350,30
156,391,24
156,528,19.5
156,651,20
156,,
156,60,17.5
156,264,19
156,360,28
156,405,26.5
156,532,33
156,611,21
156,,
156,60,30
156,248,
156,281,
156,315,32
156,417,78.5
156,567,27
156,,
156,60,34
156,214,
156,324,22.5
156,408,28.5
156,448,25
156,489,28
156,,
156,60,35
156,229,31
156,308,28.5
156,427,49.5
156,522,61.5
156,573,30.5
156,,
156,60,31.5
156,226,28.5
156,303,
156,359,19.5
156,505,28.5
156,671,33.5
156,,
156,60,72.5
156,277,26.5
156,316,17.5
156,384,34
156,424,34
156,656,39
156,,
156,60,36.5
156,266,22.5
156,360,30.5
156,420,26.5
156,487,25
156,535,26.5
156,,
156,60,33
156,227,37
156,325,36
156,411,
156,491,29.5
156,634,19
156,,
156,60,38.5
156,263,24.5
156,299,27
156,342,30.5
156,452,34
156,669,51
156,,
156,60,23.5
156,281,37
156,354,52
156,431,47.5
156,551,49
156,644,50
156,,
156,60,44.5
156,278,65
156,356,58
156,400,66.5
156,524,63.5
156,631,64.5
156,,
156,60,64.5
156,269,60
156,331,65.5
156,431,61
156,517,68
156,553,68
156,,
156,60,67.5
156,256,62.5
156,354,67.5
156,427,71.5
156,550,63
156,605,63
156,,
156,60,42
156,251,44.5
156,354,46.5
156,391,49.5
156,496,39
156,605,30.5
156,,
156,60,36.5
156,225,47
156,287,32.5
156,371,58.5
156,417,36
156,519,36
156,,
156,60,37.5
156,227,39
156,302,30
156,373,33
156,519,31.5
156,667,35
156,,
156,60,37.5
156,213,49
156,252,52.5
156,356,33
156,513,38
156,632,35.5
156,,
156,60,37.5
156,213,41
156,280,37.5
156,411,67
156,543,
156,627,66.5
156,,
157,60,
157,254,79.5
157,323,57
157,408,63
157,477,49.5
157,667,49.5
157,,
157,60,49
157,222,
157,293,52.5
157,335,
157,383,70
157,627,11.5
157,,
157,60,28.5
157,234,
157,343,
157,454,39
157,560,39
157,618,
157,,
157,60,23
157,272,
157,303,
157,388,28.5
157,491,
157,598,35.5
157,,
157,60,38
157,274,
157,330,
157,387,
157,430,
157,651,60
157,,
157,60,45
157,266,
157,315,
157,354,47
157,458,47.5
157,505,37
157,,
157,60,
157,260,
157,356,
157,465,
157,531,
157,675,62.5
157,,
157,60,35
157,219,
157,263,
157,344,
157,464,
157,516,36.5
157,,
157,60,21
157,267,
157,362,35.5
157,461,
157,523,
157,570,37
157,,
157,60,37
157,227,
157,264,
157,352,
157,427,
157,518,
157,,
157,60,
157,249,
157,287,
157,410,
157,457,
157,686,
157,,
157,60,
157,278,
157,345,
157,406,
157,461,
157,612,34
157,,
157,60,59
157,269,38
157,368,
157,465,
157,565,
157,685,
157,,
157,60,
157,242,
157,312,
157,370,
157,408,
157,595,
157,,
157,60,
157,261,
157,343,
157,382,
157,461,
157,682,
157,,
157,60,
157,228,
157,315,
157,412,
157,526,
157,564,
157,,
157,60,
157,238,
157,303,
157,372,
157,475,
157,564,
157,,
157,60,
157,275,
157,356,
157,447,
157,527,
157,570,
157,,
157,60,
157,211,
157,290,
157,362,
157,511,
157,616,
157,,
157,60,
157,237,
157,296,
157,338,
157,490,
157,689,
157,,
157,60,
157,268,
157,319,
157,368,
157,490,
157,667,
157,,
158,60,
158,256,100
158,339,31.5
158,430,
158,489,70
158,648,100
158,,
158,60,
158,221,1
158,285,
158,391,1
158,422,1
158,508,10
158,,
158,60,1
158,261,
158,358,1
158,388,
158,461,1
158,544,1
158,,
158,60,1
158,248,1
158,325,
158,363,11
158,509,1
158,553,1
158,,
158,60,1
158,276,1
158,348,
158,406,
158,491,34
158,577,100
158,,
158,60,58
158,246,1
158,324,1
158,399,1
158,539,1
158,584,1
158,,
158,60,61.5
158,265,71
158,308,100
158,354,76
158,515,85
158,643,73.5
158,,
158,60,1
158,233,
158,306,21.5
158,390,
158,534,100
158,630,99
158,,
158,60,
158,273,
158,314,70.5
158,355,100
158,396,100
158,621,1
158,,
158,60,1
158,220,3
158,329,
158,384,
158,470,1
158,572,1
158,,
158,60,1
158,265,1
158,298,
158,350,
158,445,1
158,542,1
158,,
158,60,1
158,215,
158,270,1
158,328,11.5
158,437,
158,659,1
158,,
158,60,1
158,276,1
158,327,1
158,423,1
158,495,1
158,573,14
158,,
158,60,1
158,243,
158,324,72
158,379,88
158,455,18.5
158,563,33
158,,
158,60,
158,220,1
158,315,
158,420,1
158,511,1
158,544,1
158,,
158,60,1
158,215,1
158,299,1
158,331,1.5
158,405,1
158,504,1
158,,
158,60,1
158,280,1
158,355,1
158,426,1
158,457,1
158,662,1
158,,
158,60,1
158,256,1
158,332,
158,387,1
158,493,1
158,645,1
158,,
158,60,1
158,217,
158,255,1
158,291,
158,326,1
158,652,1
158,,
158,60,
158,240,1
158,290,1
158,371,1
158,415,1
158,663,1
158,,
158,60,1
158,232,10.5
158,313,1
158,391,
158,487,18.5
158,584,14.5
158,,
155,180,
155,333,
155,400,14.5
155,481,
155,523,26
155,610,
155,,
155,180,6
155,333,
155,421,
155,495,69
155,579,17.5
155,630,74.5
155,,
155,180,1
155,332,87.5
155,395,81.5
155,483,100
155,570,21.5
155,621,1
155,,
155,180,1
155,327,
155,400,
155,479,
155,577,
155,637,
155,,
155,180,
155,352,
155,417,
155,463,
155,533,
155,651,
155,,
155,180,
155,352,
155,397,
155,479,
155,572,
155,668,
155,,
155,180,
155,313,
155,356,
155,452,
155,493,
155,622,
155,,
155,180,
155,310,
155,359,
155,424,
155,529,
155,683,
155,,
155,180,
155,324,
155,365,
155,415,
155,520,
155,684,
155,,
155,180,43
155,310,
155,378,
155,443,
155,550,
155,673,59.5
155,,
155,180,
155,348,
155,396,
155,462,
155,543,
155,575,
155,,
155,180,99.5
155,342,
155,391,
155,468,
155,522,
155,687,
155,,
155,180,
155,312,
155,357,
155,450,
155,496,
155,686,
155,,
155,180,
155,322,
155,377,
155,459,
155,511,
155,545,
155,,
155,180,
155,352,
155,390,
155,463,
155,529,
155,672,
155,,
155,180,
155,345,
155,381,
155,419,
155,516,
155,686,
155,,
155,180,
155,301,
155,334,
155,397,
155,439,
155,479,
155,,
155,180,
155,328,
155,414,
155,475,
155,557,
155,609,
155,,
155,180,
155,329,
155,402,
155,468,
155,562,
155,656,
155,,
155,180,
155,340,
155,377,
155,461,
155,566,
155,629,
155,,
155,180,
155,343,
155,377,
155,443,
155,548,
155,601,
155,,
159,60,24.5
159,278,35
159,319,31
159,416,26
159,507,7.5
159,553,27
159,,
159,60,19.5
159,212,
159,243,19.5
159,280,24.5
159,444,32
159,551,18.5
159,,
159,60,20
159,242,27.5
159,326,
159,436,22
159,493,19.5
159,597,26.5
159,,
159,60,33.5
159,272,19
159,308,29.5
159,406,24
159,479,14
159,602,21
159,,
159,60,22
159,251,21.5
159,321,27.5
159,393,30.5
159,524,26
159,640,26
159,,
159,60,30
159,229,28
159,264,18
159,381,33
159,458,25
159,493,20
159,,
159,60,32
159,235,26.5
159,302,26.5
159,411,21
159,480,32.5
159,629,39.5
159,,
159,60,34
159,263,34
159,355,35.5
159,422,29
159,506,30
159,542,
159,,
159,60,21.5
159,270,22.5
159,339,16
159,386,23.5
159,530,19.5
159,599,26.5
159,,
159,60,30
159,231,22.5
159,302,24.5
159,371,27
159,524,31
159,560,22
159,,
159,60,27
159,256,28
159,314,
159,405,29.5
159,541,34.5
159,638,27
159,,
159,60,24
159,239,29
159,295,27
159,409,26.5
159,530,28
159,566,22
159,,
159,60,25.5
159,231,31.5
159,318,32
159,411,30.5
159,511,31
159,589,28
159,,
159,60,33
159,249,25
159,326,32.5
159,357,26.5
159,427,31
159,519,25
159,,
159,60,26
159,243,28
159,311,29
159,422,34
159,490,29.5
159,535,31.5
159,,
159,60,19
159,248,33
159,341,31.5
159,377,24.5
159,462,24
159,689,33.5
159,,
159,60,28
159,280,33
159,362,28
159,421,29
159,495,17.5
159,603,27
159,,
159,60,28.5
159,258,29.5
159,345,31.5
159,431,27.5
159,547,27
159,624,25.5
159,,
159,60,28.5
159,213,22
159,277,18.5
159,374,31
159,525,27
159,609,25.5
159,,
159,60,25
159,271,25
159,322,31.5
159,421,20.5
159,452,14.5
159,629,21
159,,
159,60,24
159,220,
159,267,
159,335,23
159,434,29
159,524,20.5
159,,
161,180,85.5
161,341,
161,391,
161,459,
161,541,
161,585,85
161,,
161,180,81
161,308,91
161,348,
161,418,
161,516,
161,625,85
161,,
161,180,97
161,302,97.5
161,343,
161,410,
161,456,
161,571,
161,,
161,180,97
161,343,
161,408,
161,445,
161,530,
161,657,
161,,
161,180,
161,314,
161,400,
161,494,
161,558,
161,620,95
161,,
161,180,96.5
161,337,
161,376,
161,416,
161,447,
161,573,
161,,
161,180,96.5
161,340,88.5
161,378,94.5
161,479,
161,552,
161,589,
161,,
161,180,
161,300,8
161,357,
161,394,
161,478,
161,525,
161,,
161,180,
161,339,
161,404,
161,471,
161,546,
161,594,
161,,
161,180,
161,300,
161,379,
161,437,98
161,469,93
161,533,
161,,
161,180,99.5
161,337,100
161,384,
161,477,
161,540,
161,659,
161,,
161,180,100
161,307,
161,401,100
161,492,
161,550,
161,689,
161,,
161,180,97
161,339,85
161,425,
161,490,
161,558,
161,661,
161,,
161,180,94.5
161,335,
161,377,
161,434,100
161,513,
161,559,
161,,
161,180,100
161,345,
161,383,
161,444,
161,516,
161,580,
161,,
161,180,100
161,322,
161,354,
161,435,
161,468,
161,676,
161,,
161,180,
161,348,
161,426,
161,469,
161,548,
161,684,
161,,
161,180,
161,320,
161,397,
161,440,
161,509,
161,600,
161,,
161,180,100
161,331,
161,380,90
161,418,
161,537,
161,657,
161,,
161,180,
161,308,
161,381,
161,482,
161,553,
161,683,
161,,
161,180,99.5
161,320,
161,380,
161,440,
161,496,94.5
161,,
162,60,41.5
162,219,43
162,299,62
162,339,61.5
162,414,59
162,641,55.5
162,,
162,60,60
162,240,66.5
162,295,65.5
162,377,70
162,410,76.5
162,565,61.5
162,,
162,60,67
162,233,83
162,333,72.5
162,399,71.5
162,444,100
162,669,99
162,,
162,60,45
162,278,75
162,370,88
162,413,95
162,465,100
162,581,99.5
162,,
162,60,49
162,277,80
162,350,100
162,417,99.5
162,523,100
162,670,70
162,,
162,60,67.5
162,266,100
162,347,83
162,436,70.5
162,521,74.5
162,673,50
162,,
162,60,35
162,262,74
162,313,49.5
162,362,70.5
162,508,67.5
162,687,49
162,,
162,60,39.5
162,269,69.5
162,343,32.5
162,440,49.5
162,527,70.5
162,587,39
162,,
162,60,54.5
162,227,55
162,297,63
162,384,78
162,525,56.5
162,583,100
162,,
162,60,
162,244,70
162,281,89
162,327,80
162,452,100
162,566,87.5
162,,
162,60,49
162,273,50.5
162,305,82.5
162,376,50.5
162,493,50.5
162,625,70
162,,
162,60,30
162,228,53.5
162,320,86.5
162,411,64.5
162,542,74.5
162,645,84.5
162,,
162,60,85
162,253,64.5
162,340,88.5
162,385,85
162,533,74.5
162,612,90
162,,
162,60,74.5
162,225,85
162,326,88.5
162,380,88
162,505,89
162,541,85
162,,
162,60,88
162,254,49.5
162,299,74.5
162,382,79.5
162,461,85
162,569,85
162,,
162,60,25.5
162,267,49
162,297,54.5
162,332,
162,403,74.5
162,598,88
162,,
162,60,49
162,279,74.5
162,333,74.5
162,431,74.5
162,549,49
162,627,87.5
162,,
162,60,39.5
162,249,95
162,285,80
162,352,64.5
162,448,65.5
162,539,42
162,,
162,60,29.5
162,236,70
162,313,49
162,417,59.5
162,533,75
162,685,72.5
162,,
162,60,60
162,233,45
162,334,60
162,385,57.5
162,418,
162,456,65.5
162,,
162,60,87.5
162,276,70
162,328,80
162,403,70
162,503,73
162,670,95.5
162,,
163,60,36.5
163,241,31.5
163,302,21.5
163,422,
163,477,49.5
163,680,6.5
163,,
163,60,24
163,281,17.5
163,361,37
163,428,1.5
163,477,34
163,542,72.5
163,,
163,60,1
163,240,1
163,335,16
163,397,1
163,462,1
163,621,1
163,,
163,60,1
163,259,49
163,291,1
163,331,1
163,490,1
163,600,43
163,,
163,60,20.5
163,267,19.5
163,368,19.5
163,429,15
163,469,2
163,508,1
163,,
163,60,2.5
163,241,1
163,312,3.5
163,426,
163,509,14
163,661,6.5
163,,
163,60,4.5
163,262,15
163,320,23
163,405,14.5
163,479,4.5
163,616,6.5
163,,
163,60,10.5
163,264,16
163,351,21
163,406,27.5
163,447,13.5
163,642,11.5
163,,
163,60,17.5
163,252,21.5
163,311,8
163,431,1.5
163,481,1
163,524,6.5
163,,
163,60,14
163,244,8.5
163,343,41.5
163,421,50.5
163,455,
163,660,
163,,
163,60,41.5
163,246,
163,352,50.5
163,426,66.5
163,502,50.5
163,556,9.5
163,,
163,60,16.5
163,260,27
163,307,16
163,415,
163,540,14.5
163,572,31
163,,
163,60,1
163,281,5.5
163,360,1
163,391,1
163,454,26.5
163,498,
163,,
163,60,1.5
163,247,2
163,296,1
163,371,11
163,416,23.5
163,603,
163,,
163,60,13
163,224,6.5
163,329,7.5
163,436,
163,477,
163,602,1
163,,
163,60,17.5
163,257,21
163,332,24
163,404,18
163,459,46
163,657,14.5
163,,
163,60,27.5
163,266,45
163,356,1
163,425,46.5
163,467,44.5
163,638,
163,,
163,60,
163,213,49
163,244,
163,389,
163,463,16.5
163,603,11.5
163,,
163,60,19
163,215,1
163,258,1
163,347,25.5
163,399,41
163,623,43.5
163,,
163,60,12.5
163,241,24
163,323,21.5
163,363,
163,476,30.5
163,677,6
163,,
163,60,1.5
163,264,1
163,367,2.5
163,409,12.5
163,493,1
163,561,
163,,
164,60,24
164,278,39
164,356,57.5
164,421,58
164,485,59.5
164,554,39.5
164,,
164,60,58.5
164,281,31.5
164,320,38.5
164,385,43.5
164,508,48
164,663,42
164,,
164,60,62
164,244,36.5
164,332,44.5
164,394,37.5
164,490,35.5
164,616,34
164,,
164,60,39.5
164,222,36
164,338,
164,378,
164,484,33.5
164,609,39
164,,
164,60,38
164,236,34.5
164,295,39
164,371,57.5
164,490,38.5
164,647,42.5
164,,
164,60,36
164,236,
164,302,35.5
164,428,29.5
164,493,35.5
164,657,36.5
164,,
164,60,25.5
164,220,37
164,298,30
164,421,33.5
164,520,34
164,572,31
164,,
164,60,30.5
164,245,34.5
164,316,
164,377,28
164,453,31.5
164,672,35.5
164,,
164,60,37
164,241,
164,277,32.5
164,409,
164,449,35.5
164,483,51.5
164,,
164,60,38.5
164,233,29.5
164,268,
164,363,38.5
164,408,37.5
164,636,38.5
164,,
164,60,30.5
164,246,35.5
164,335,38.5
164,421,38.5
164,481,33
164,625,36.5
164,,
164,60,29.5
164,277,34.5
164,369,38
164,446,
164,500,32
164,610,28.5
164,,
164,60,33.5
164,269,38
164,367,30.5
164,465,31
164,501,32
164,565,
164,,
164,60,48
164,281,32
164,355,22.5
164,393,36.5
164,469,27.5
164,689,32.5
164,,
164,60,29.5
164,248,
164,324,
164,364,36
164,460,58.5
164,618,32
164,,
164,60,36
164,260,32.5
164,342,26
164,436,
164,480,30
164,640,44
164,,
164,60,24
164,270,
164,305,28.5
164,350,
164,399,31.5
164,649,26
164,,
164,60,32
164,240,30.5
164,313,29
164,385,33.5
164,474,32.5
164,654,27
164,,
164,60,25
164,257,29
164,355,35
164,461,33
164,515,39
164,637,27.5
164,,
164,60,31
164,222,30
164,267,
164,363,30.5
164,508,37
164,652,36
164,,
164,60,33
164,239,
164,316,30
164,347,33
164,495,26
164,538,27
164,,
165,60,29.5
165,267,81.5
165,307,60
165,405,61.5
165,500,39
165,625,
165,,
165,60,35
165,230,29.5
165,295,16
165,363,5.5
165,449,35.5
165,625,65.5
165,,
165,60,64
165,249,63
165,325,
165,357,69.5
165,436,69.5
165,510,64
165,,
165,60,59.5
165,244,64
165,280,67.5
165,378,43
165,474,62
165,658,96.5
165,,
165,60,53
165,233,61.5
165,326,60.5
165,417,56.5
165,495,44
165,669,88.5
165,,
165,60,58
165,217,59.5
165,255,63
165,363,51.5
165,456,64.5
165,632,50
165,,
165,60,29.5
165,257,29.5
165,363,34.5
165,401,44
165,512,64
165,642,
165,,
165,60,28
165,235,32.5
165,348,32.5
165,421,23
165,480,34
165,685,32.5
165,,
165,60,42
165,242,
165,274,
165,393,56
165,443,66
165,580,
165,,
165,60,72
165,281,56.5
165,342,
165,381,68
165,428,34.5
165,540,51.5
165,,
165,60,71
165,281,84
165,383,74.5
165,428,48
165,491,81
165,553,79
165,,
165,60,72.5
165,252,83.5
165,282,81
165,379,76.5
165,492,48.5
165,639,82.5
165,,
165,60,29
165,262,64
165,334,36
165,376,56.5
165,425,39
165,481,71.5
165,,
165,60,32.5
165,228,58.5
165,308,54.5
165,344,32
165,506,35
165,572,44
165,,
165,60,53
165,275,63
165,376,77.5
165,456,73.5
165,561,74.5
165,673,51
165,,
165,60,73.5
165,251,63.5
165,352,98
165,400,88
165,450,28.5
165,636,82
165,,
165,60,25
165,213,52
165,249,31.5
165,353,
165,467,
165,556,23.5
165,,
165,60,68
165,253,72
165,310,61.5
165,431,
165,544,68.5
165,675,
165,,
165,60,59.5
165,243,75.5
165,327,58.5
165,387,
165,462,98
165,630,
165,,
165,60,59.5
165,224,
165,310,
165,393,58.5
165,450,62.5
165,542,25
165,,
165,60,
165,224,
165,337,
165,414,
165,522,
165,671,80.5
165,,
166,180,11.5
166,316,72
166,352,26.5
166,455,21.5
166,549,83
166,673,23
166,,
166,180,18.5
166,305,23.5
166,368,
166,452,24.5
166,526,19.5
166,569,9
166,,
166,180,26.5
166,319,14.5
166,411,12
166,475,17.5
166,577,20
166,677,15
166,,
166,180,39.5
166,302,12.5
166,336,
166,395,23.5
166,442,24.5
166,573,19.5
166,,
166,180,14
166,333,23.5
166,378,25
166,462,17.5
166,532,11.5
166,645,21.5
166,,
166,180,16
166,314,22
166,398,24
166,441,20.5
166,482,19
166,686,30
166,,
166,180,25
166,332,18.5
166,414,23.5
166,467,22.5
166,534,18
166,665,24
166,,
166,180,6
166,336,15.5
166,376,21.5
166,407,23.5
166,447,19
166,635,18
166,,
166,180,15
166,339,19
166,413,16
166,478,20.5
166,522,16.5
166,585,12.5
166,,
166,180,20.5
166,326,27.5
166,410,23
166,483,28
166,551,15
166,609,
166,,
166,180,27.5
166,304,25.5
166,382,21
166,457,19.5
166,548,10.5
166,661,43.5
166,,
166,180,14.5
166,314,17.5
166,382,19.5
166,419,17.5
166,456,23
166,489,20
166,,
166,180,29.5
166,304,26.5
166,368,
166,452,63.5
166,559,28.5
166,642,24.5
166,,
166,180,22.5
166,320,26
166,389,19.5
166,486,24
166,546,22.5
166,595,30
166,,
166,180,27.5
166,315,25
166,358,21
166,457,19
166,528,24
166,666,20.5
166,,
166,180,22.5
166,327,27
166,385,25
166,423,28
166,497,
166,668,24.5
166,,
166,180,23
166,324,
166,378,
166,412,21.5
166,545,28
166,657,
166,,
166,180,31
166,347,30.5
166,402,
166,447,27.5
166,490,21.5
166,569,10
166,,
166,180,26.5
166,351,29
166,412,
166,487,21
166,551,26.5
166,680,
166,,
166,180,22.5
166,312,17.5
166,391,25
166,465,24
166,541,24.5
166,610,20
166,,
166,180,16.5
166,302,26.5
166,397,22
166,475,26
166,568,
166,642,74.5
166,,
167,60,16
167,254,100
167,320,81
167,420,97.5
167,487,94
167,666,95
167,,
167,60,96
167,260,93
167,350,85.5
167,430,97
167,514,20
167,677,100
167,,
167,60,82
167,281,
167,378,99
167,422,100
167,554,95
167,665,75
167,,
167,60,37.5
167,272,88
167,313,100
167,388,96.5
167,476,100
167,509,100
167,,
167,60,88
167,255,81.5
167,313,81
167,426,100
167,526,
167,650,82
167,,
167,60,
167,249,88.5
167,318,88.5
167,423,94.5
167,470,71
167,678,18
167,,
167,60,14
167,249,96
167,330,81
167,382,70.5
167,450,83
167,499,88.5
167,,
167,60,76.5
167,224,96.5
167,305,94
167,419,100
167,506,99.5
167,571,100
167,,
167,60,86
167,236,100
167,320,99.5
167,425,
167,500,
167,622,100
167,,
167,60,24
167,256,2.5
167,353,
167,442,1
167,507,
167,556,
167,,
167,60,67
167,229,29.5
167,315,100
167,385,
167,456,
167,659,100
167,,
167,60,47
167,233,31.5
167,268,30
167,325,
167,427,
167,504,
167,,
167,60,92
167,252,
167,345,
167,392,
167,491,
167,528,
167,,
167,60,13.5
167,233,14.5
167,281,1
167,360,100
167,449,100
167,600,100
167,,
167,60,23.5
167,235,85
167,275,73.5
167,342,67
167,430,28.5
167,674,27.5
167,,
167,60,74.5
167,258,90
167,327,
167,381,85
167,443,
167,504,15.5
167,,
167,60,94.5
167,219,
167,305,100
167,431,
167,469,
167,559,99.5
167,,
167,60,85
167,224,
167,257,26.5
167,370,9
167,503,24.5
167,558,49
167,,
167,60,
167,269,
167,353,
167,442,
167,547,
167,636,
167,,
167,60,100
167,229,99.5
167,332,
167,400,71
167,510,96
167,599,98.5
167,,
167,60,100
167,224,100
167,311,100
167,363,98
167,440,98
167,480,99.5
167,,
168,60,100
168,210,50
168,266,
168,314,83.5
168,395,16
168,649,100
168,,
168,60,1
168,233,80
168,315,19
168,414,64
168,454,61
168,502,7.5
168,,
168,60,6.5
168,242,76.5
168,280,76
168,310,83
168,469,74
168,587,1
168,,
168,60,1
168,242,50
168,287,50
168,327,50
168,403,50
168,508,50
168,,
168,60,12
168,211,85.5
168,278,64.5
168,397,21
168,534,18
168,598,18.5
168,,
168,60,95
168,281,81
168,314,
168,347,80
168,448,80
168,558,49.5
168,,
168,60,5.5
168,278,1
168,344,1
168,435,1
168,471,1
168,538,1
168,,
168,60,8.5
168,223,50
168,307,50
168,393,1
168,537,78
168,655,91.5
168,,
168,60,1
168,233,100
168,323,75.5
168,413,100
168,522,80
168,653,100
168,,
168,60,100
168,274,50
168,372,23.5
168,416,50
168,458,50
168,539,50
168,,
168,60,1
168,214,1
168,258,1
168,323,1
168,462,50
168,628,
168,,
168,60,75.5
168,213,50
168,257,50
168,363,50
168,504,50
168,565,91.5
168,,
168,60,1
168,228,50
168,270,1
168,326,1
168,369,38
168,688,1
168,,
168,60,1
168,246,50
168,331,1
168,383,1
168,534,1
168,648,1
168,,
168,60,1
168,243,72
168,331,1
168,363,1
168,449,
168,620,50
168,,
168,60,1
168,267,1
168,327,1
168,369,1
168,402,1
168,475,1
168,,
168,60,1
168,215,1
168,293,1
168,397,1
168,509,1
168,597,1
168,,
168,60,1
168,272,1
168,371,1
168,404,
168,440,1
168,607,1
168,,
168,60,1
168,271,1
168,315,1
168,395,1
168,427,1
168,572,1
168,,
168,60,1
168,262,1
168,304,50
168,402,1
168,526,1
168,688,50
168,,
168,60,1
168,228,1
168,279,1
168,355,1
168,457,1
168,616,50
168,,
169,180,17
169,315,12
169,396,81.5
169,470,70.5
169,515,68
169,605,17
169,,
169,180,45.5
169,342,1
169,422,35
169,467,1
169,522,77.5
169,623,80
169,,
169,180,81
169,338,46.5
169,412,9.5
169,493,81
169,543,
169,633,50
169,,
169,180,17
169,317,5
169,393,
169,474,1
169,543,
169,582,1
169,,
169,180,1
169,342,
169,424,4.5
169,454,1
169,543,8.5
169,617,9
169,,
169,180,12.5
169,309,11
169,363,9
169,410,3
169,481,19.5
169,640,10
169,,
169,180,1
169,332,18.5
169,410,1
169,460,11
169,533,10.5
169,678,17.5
169,,
169,180,15.5
169,350,7
169,422,8
169,476,8.5
169,577,11.5
169,625,15.5
169,,
169,180,12
169,351,19
169,397,16.5
169,441,10.5
169,479,10.5
169,676,11.5
169,,
169,180,13
169,347,6.5
169,398,13
169,465,10.5
169,555,14
169,621,79.5
169,,
169,180,11.5
169,332,17.5
169,421,14.5
169,460,18.5
169,532,13.5
169,644,21.5
169,,
169,180,9
169,309,82.5
169,374,87
169,434,14
169,468,
169,565,78.5
169,,
169,180,90.5
169,318,88
169,382,51.5
169,460,83.5
169,503,81.5
169,617,84
169,,
169,180,88.5
169,352,83.5
169,399,77
169,493,51.5
169,573,
169,630,50.5
169,,
169,180,51.5
169,306,84.5
169,379,87
169,448,84.5
169,507,49
169,565,92
169,,
169,180,76
169,300,
169,338,77.5
169,406,
169,480,87.5
169,673,
169,,
169,180,86
169,303,
169,367,54.5
169,424,
169,487,
169,529,73
169,,
169,180,22
169,300,27
169,359,14.5
169,450,8
169,487,23
169,671,15.5
169,,
169,180,18.5
169,350,21.5
169,395,
169,437,12.5
169,509,16
169,603,10.5
169,,
169,180,16
169,341,
169,373,
169,453,5.5
169,498,10
169,596,14
169,,
169,180,19.5
169,324,20
169,376,13.5
169,445,14.5
169,491,7
169,669,14.5
169,,
170,60,90
170,258,57.5
170,319,62.5
170,358,61
170,512,
170,562,
170,,
170,60,49.5
170,280,34
170,379,47.5
170,457,60.5
170,559,65
170,622,69.5
170,,
170,60,30
170,212,40
170,317,58
170,415,63.5
170,481,54.5
170,553,69.5
170,,
170,60,39.5
170,213,44
170,245,39
170,302,41
170,441,35.5
170,514,68
170,,
170,60,32.5
170,267,
170,310,20.5
170,405,45.5
170,520,30
170,587,28.5
170,,
170,60,46.5
170,245,54.5
170,293,62
170,326,64.5
170,473,61.5
170,530,70
170,,
170,60,63.5
170,229,63
170,303,58
170,364,67.5
170,445,62.5
170,580,59.5
170,,
170,60,30
170,280,
170,326,70
170,416,44.5
170,473,86
170,593,74
170,,
170,60,60.5
170,254,74.5
170,357,61.5
170,438,59.5
170,535,78.5
170,661,72
170,,
170,60,
170,236,67.5
170,318,68.5
170,360,76.5
170,465,70
170,672,60
170,,
170,60,45
170,244,60.5
170,315,41.5
170,377,66
